Hour,Tx10,RHx10
27657,200,564
27658,200,567
27659,200,567
27660,200,569
27661,200,568
27662,200,566
27663,200,567
27664,200,562
27665,200,559
27666,200,560
27667,200,554
27668,200,554
27669,200,552
27670,200,552
27671,200,550
27672,200,548
27673,200,545
27674,200,552
27675,200,550
27676,200,542
27677,200,541
27678,200,541
27679,200,538
27680,200,538
27681,200,531
27682,200,530
27683,200,527
27684,200,526
27685,200,529
27686,200,527
27687,200,519
27688,200,514
27689,200,506
27690,200,501
27691,200,490
27692,200,484
27693,200,475
27694,200,459
27695,200,466
27696,200,467
27697,200,468
27698,200,466
27699,200,464
27700,200,459
27701,200,458
27702,200,455
27703,200,452
27704,200,455
27705,200,456
27706,200,459
27707,200,463
27708,200,470
27709,200,478
27710,200,481
27711,200,481
27712,200,490
27713,200,487
27714,200,487
27715,200,485
27716,200,484
27717,200,483
27718,200,487
27719,200,487
27720,200,486
27721,200,489
27722,200,490
27723,200,487
27724,200,490
27725,200,492
27726,200,496
27727,200,499
27728,200,496
27729,200,495
27730,200,494
27731,200,498
27732,200,499
27733,200,499
27734,200,494
27735,200,494
27736,200,492
27737,200,490
27738,200,482
27739,200,480
27740,200,474
27741,200,471
27742,200,468
27743,200,465
27744,200,463
27745,200,458
27746,200,460
27747,200,456
27748,200,455
27749,200,454
27750,200,453
27751,200,450
27752,200,453
27753,200,456
27754,200,459
27755,200,463
27756,200,469
27757,200,470
27758,200,479
27759,200,480
27760,200,478
27761,200,481
27762,200,481
27763,200,481
27764,200,486
27765,200,488
27766,200,493
27767,200,492
27768,200,495
27769,200,496
27770,200,501
27771,200,504
27772,200,508
27773,200,511
27774,200,514
27775,200,517
27776,200,516
27777,200,511
27778,200,515
27779,200,518
27780,200,514
27781,200,517
27782,200,516
27783,200,515
27784,200,510
27785,200,504
27786,200,498
27787,200,490
27788,200,487
27789,200,480
27790,200,479
27791,200,472
27792,200,466
27793,200,465
27794,200,461
27795,200,459
27796,200,454
27797,200,449
27798,200,445
27799,200,443
27800,200,448
27801,200,445
27802,200,449
27803,200,453
27804,200,458
27805,200,458
27806,200,464
27807,200,461
27808,200,463
27809,200,458
27810,200,455
27811,200,448
27812,200,445
27813,200,442
27814,200,441
27815,200,438
27816,200,439
27817,200,439
27818,200,439
27819,200,435
27820,200,435
27821,200,436
27822,200,434
27823,200,434
27824,200,434
27825,200,440
27826,200,438
27827,200,439
27828,200,439
27829,200,443
27830,200,441
27831,200,444
27832,200,446
27833,200,445
27834,200,442
27835,200,439
27836,200,439
27837,200,434
27838,200,433
27839,200,431
27840,200,432
27841,200,430
27842,200,429
27843,200,427
27844,200,426
27845,200,424
27846,200,424
27847,200,422
27848,200,426
27849,200,428
27850,200,433
27851,200,437
27852,200,444
27853,200,446
27854,200,450
27855,200,454
27856,200,456
27857,200,459
27858,200,458
27859,200,456
27860,200,453
27861,200,453
27862,200,449
27863,200,448
27864,200,449
27865,200,453
27866,200,452
27867,200,454
27868,200,454
27869,200,455
27870,200,457
27871,200,458
27872,200,461
27873,200,465
27874,200,473
27875,200,480
27876,200,478
27877,200,482
27878,200,487
27879,200,490
27880,200,496
27881,200,496
27882,200,494
27883,200,494
27884,200,495
27885,200,496
27886,200,497
27887,200,495
27888,200,497
27889,200,499
27890,200,502
27891,200,505
27892,200,507
27893,200,509
27894,200,513
27895,200,515
27896,200,519
27897,200,520
27898,200,530
27899,200,532
27900,200,538
27901,200,547
27902,200,546
27903,200,551
27904,200,545
27905,200,550
27906,200,549
27907,200,549
27908,200,542
27909,200,547
27910,200,542
27911,200,541
27912,200,544
27913,200,544
27914,200,546
27915,200,548
27916,200,546
27917,200,548
27918,200,548
27919,200,550
27920,200,548
27921,200,554
27922,200,557
27923,200,551
27924,200,558
27925,200,557
27926,200,555
27927,200,557
27928,200,554
27929,200,551
27930,200,546
27931,200,541
27932,200,535
27933,200,530
27934,200,531
27935,200,529
27936,200,525
27937,200,521
27938,200,516
27939,200,515
27940,200,513
27941,200,510
27942,200,509
27943,200,506
27944,200,507
27945,200,507
27946,200,504
27947,200,509
27948,200,510
27949,200,513
27950,200,516
27951,200,509
27952,200,507
27953,200,496
27954,200,494
27955,200,487
27956,200,484
27957,200,479
27958,200,474
27959,200,475
27960,200,473
27961,200,468
27962,200,466
27963,200,463
27964,200,458
27965,200,454
27966,200,453
27967,200,453
27968,200,453
27969,200,453
27970,200,458
27971,200,458
27972,200,460
27973,200,464
27974,200,463
27975,200,463
27976,200,456
27977,200,453
27978,200,450
27979,200,451
27980,200,443
27981,200,443
27982,200,438
27983,200,435
27984,200,433
27985,200,432
27986,200,429
27987,200,428
27988,200,424
27989,200,424
27990,200,422
27991,200,421
27992,200,420
27993,200,419
27994,200,418
27995,200,418
27996,200,420
27997,200,421
27998,200,417
27999,200,422
28000,200,419
28001,200,415
28002,200,413
28003,200,408
28004,200,408
28005,200,405
28006,200,402
28007,200,399
28008,200,399
28009,200,398
28010,200,396
28011,200,395
28012,200,393
28013,200,393
28014,200,391
28015,200,388
28016,200,388
28017,200,391
28018,200,393
28019,200,395
28020,200,397
28021,200,397
28022,200,401
28023,200,404
28024,200,404
28025,200,406
28026,200,406
28027,200,402
28028,200,400
28029,200,398
28030,200,402
28031,200,400
28032,200,399
28033,200,399
28034,200,399
28035,200,400
28036,200,402
28037,200,404
28038,200,402
28039,200,404
28040,200,403
28041,200,404
28042,200,402
28043,200,403
28044,200,403
28045,200,402
28046,200,404
28047,200,404
28048,200,402
28049,200,403
28050,200,402
28051,200,401
28052,200,402
28053,200,400
28054,200,399
28055,200,401
28056,200,399
28057,200,400
28058,200,399
28059,200,399
28060,200,399
28061,200,401
28062,200,399
28063,200,402
28064,200,399
28065,200,400
28066,200,399
28067,200,399
28068,200,399
28069,200,396
28070,200,396
28071,200,395
28072,200,396
28073,200,393
28074,200,391
28075,200,389
28076,200,388
28077,200,387
28078,200,385
28079,200,384
28080,200,384
28081,200,382
28082,200,378
28083,200,378
28084,200,377
28085,200,376
28086,200,374
28087,200,373
28088,200,370
28089,200,366
28090,200,364
28091,200,360
28092,200,357
28093,200,354
28094,200,349
28095,200,349
28096,200,346
28097,200,340
28098,200,337
28099,200,332
28100,200,327
28101,200,323
28102,200,319
28103,200,315
28104,200,311
28105,200,310
28106,200,306
28107,200,305
28108,200,301
28109,200,298
28110,200,296
28111,200,294
28112,200,296
28113,200,299
28114,200,301
28115,200,304
28116,200,307
28117,200,312
28118,200,313
28119,200,316
28120,200,315
28121,200,317
28122,200,317
28123,200,316
28124,200,316
28125,200,318
28126,200,318
28127,200,320
28128,200,323
28129,200,324
28130,200,326
28131,200,327
28132,200,330
28133,200,332
28134,200,332
28135,200,337
28136,200,341
28137,200,345
28138,200,353
28139,200,360
28140,200,368
28141,200,374
28142,200,382
28143,200,387
28144,200,392
28145,200,399
28146,200,402
28147,200,406
28148,200,412
28149,200,418
28150,200,427
28151,200,431
28152,200,440
28153,200,446
28154,200,456
28155,200,460
28156,200,470
28157,200,477
28158,200,485
28159,200,492
28160,200,495
28161,200,496
28162,200,496
28163,200,497
28164,200,501
28165,200,502
28166,200,506
28167,200,506
28168,200,506
28169,200,506
28170,200,507
28171,200,508
28172,200,506
28173,200,509
28174,200,507
28175,200,511
28176,200,507
28177,200,508
28178,200,510
28179,200,511
28180,200,511
28181,200,511
28182,200,513
28183,200,515
28184,200,515
28185,200,515
28186,200,514
28187,200,514
28188,200,512
28189,200,511
28190,200,514
28191,200,509
28192,200,508
28193,200,504
28194,200,503
28195,200,496
28196,200,497
28197,200,496
28198,200,495
28199,200,490
28200,200,489
28201,200,488
28202,200,483
28203,200,484
28204,200,482
28205,200,478
28206,200,477
28207,200,479
28208,200,478
28209,200,480
28210,200,481
28211,200,483
28212,200,486
28213,200,482
28214,200,484
28215,200,483
28216,200,483
28217,200,480
28218,200,477
28219,200,474
28220,200,471
28221,200,466
28222,200,463
28223,200,465
28224,200,466
28225,200,464
28226,200,462
28227,200,461
28228,200,460
28229,200,456
28230,200,459
28231,200,456
28232,200,462
28233,200,467
28234,200,475
28235,200,483
28236,200,492
28237,200,499
28238,200,502
28239,200,512
28240,200,516
28241,200,516
28242,200,522
28243,200,519
28244,200,523
28245,200,527
28246,200,529
28247,200,535
28248,200,543
28249,200,548
28250,200,552
28251,200,553
28252,200,558
28253,200,561
28254,200,567
28255,200,572
28256,200,571
28257,200,580
28258,200,581
28259,200,589
28260,200,594
28261,200,600
28262,200,608
28263,200,602
28264,200,598
28265,200,588
28266,200,573
28267,200,565
28268,200,556
28269,200,549
28270,200,546
28271,200,538
28272,200,529
28273,200,525
28274,200,524
28275,200,522
28276,200,514
28277,200,515
28278,200,514
28279,200,514
28280,200,513
28281,200,509
28282,200,514
28283,200,516
28284,200,520
28285,200,518
28286,200,521
28287,200,526
28288,200,523
28289,200,517
28290,200,510
28291,200,501
28292,200,502
28293,200,491
28294,200,489
28295,200,485
28296,200,482
28297,200,479
28298,200,478
28299,200,476
28300,200,474
28301,200,474
28302,200,471
28303,200,469
28304,200,470
28305,200,475
28306,200,477
28307,200,481
28308,200,485
28309,200,495
28310,200,497
28311,200,498
28312,200,506
28313,200,506
28314,200,507
28315,200,508
28316,200,514
28317,200,514
28318,200,515
28319,200,518
28320,200,524
28321,200,527
28322,200,529
28323,200,533
28324,200,534
28325,200,538
28326,200,543
28327,200,545
28328,200,548
28329,200,549
28330,200,547
28331,200,553
28332,200,554
28333,200,560
28334,200,560
28335,200,557
28336,200,558
28337,200,555
28338,200,551
28339,200,545
28340,200,541
28341,200,538
28342,200,537
28343,200,537
28344,200,534
28345,200,534
28346,200,531
28347,200,531
28348,200,529
28349,200,527
28350,200,526
28351,200,530
28352,200,530
28353,200,538
28354,200,538
28355,200,543
28356,200,542
28357,200,551
28358,200,556
28359,200,551
28360,200,545
28361,200,540
28362,200,534
28363,200,527
28364,200,523
28365,200,523
28366,200,519
28367,200,519
28368,200,512
28369,200,516
28370,200,513
28371,200,512
28372,200,508
28373,200,509
28374,200,507
28375,200,510
28376,200,510
28377,200,510
28378,200,519
28379,200,522
28380,200,534
28381,200,531
28382,200,540
28383,200,535
28384,200,539
28385,200,528
28386,200,526
28387,200,519
28388,200,515
28389,200,509
28390,200,507
28391,200,507
28392,200,506
28393,200,507
28394,200,504
28395,200,508
28396,200,509
28397,200,509
28398,200,506
28399,200,509
28400,200,511
28401,200,518
28402,200,519
28403,200,527
28404,200,526
28405,200,527
28406,200,533
28407,200,530
28408,200,531
28409,200,525
28410,200,517
28411,200,515
28412,200,515
28413,200,509
28414,200,511
28415,200,505
28416,200,506
28417,200,509
28418,200,504
28419,200,503
28420,200,502
28421,200,505
28422,200,504
28423,200,505
28424,200,501
28425,200,504
28426,200,507
28427,200,504
28428,200,504
28429,200,506
28430,200,508
28431,200,509
28432,200,503
28433,200,497
28434,200,486
28435,200,484
28436,200,473
28437,200,469
28438,200,468
28439,200,462
28440,200,456
28441,200,449
28442,200,444
28443,200,440
28444,200,437
28445,200,435
28446,200,430
28447,200,429
28448,200,434
28449,200,436
28450,200,440
28451,200,447
28452,200,449
28453,200,456
28454,200,458
28455,200,460
28456,200,466
28457,200,469
28458,200,468
28459,200,470
28460,200,472
28461,200,477
28462,200,478
28463,200,481
28464,200,485
28465,200,489
28466,200,492
28467,200,497
28468,200,499
28469,200,497
28470,200,502
28471,200,508
28472,200,510
28473,200,511
28474,200,518
28475,200,521
28476,200,527
28477,200,532
28478,200,533
28479,200,542
28480,200,545
28481,200,545
28482,200,551
28483,200,552
28484,200,553
28485,200,554
28486,200,557
28487,200,559
28488,200,561
28489,200,567
28490,200,566
28491,200,570
28492,200,576
28493,200,576
28494,200,581
28495,200,584
28496,200,586
28497,200,579
28498,200,579
28499,200,580
28500,200,578
28501,200,575
28502,200,572
28503,200,569
28504,200,566
28505,200,563
28506,200,557
28507,200,553
28508,200,544
28509,200,542
28510,200,539
28511,200,533
28512,200,529
28513,200,529
28514,200,524
28515,200,526
28516,200,519
28517,200,515
28518,200,513
28519,200,512
28520,200,508
28521,200,509
28522,200,508
28523,200,513
28524,200,514
28525,200,513
28526,200,514
28527,200,516
28528,200,509
28529,200,504
28530,200,502
28531,200,498
28532,200,493
28533,200,482
28534,200,478
28535,200,473
28536,200,473
28537,200,466
28538,200,462
28539,200,464
28540,200,457
28541,200,454
28542,200,450
28543,200,452
28544,200,452
28545,200,449
28546,200,449
28547,200,452
28548,200,450
28549,200,453
28550,200,453
28551,200,449
28552,200,444
28553,200,441
28554,200,437
28555,200,433
28556,200,421
28557,200,417
28558,200,409
28559,200,406
28560,200,403
28561,200,397
28562,200,393
28563,200,390
28564,200,386
28565,200,384
28566,200,379
28567,200,379
28568,200,377
28569,200,382
28570,200,384
28571,200,386
28572,200,391
28573,200,397
28574,200,397
28575,200,401
28576,200,397
28577,200,402
28578,200,401
28579,200,399
28580,200,396
28581,200,394
28582,200,392
28583,200,392
28584,200,390
28585,200,392
28586,200,394
28587,200,394
28588,200,396
28589,200,393
28590,200,397
28591,200,398
28592,200,401
28593,200,406
28594,200,407
28595,200,417
28596,200,418
28597,200,422
28598,200,431
28599,200,432
28600,200,434
28601,200,434
28602,200,433
28603,200,430
28604,200,428
28605,200,425
28606,200,426
28607,200,425
28608,200,423
28609,200,424
28610,200,427
28611,200,426
28612,200,427
28613,200,426
28614,200,426
28615,200,430
28616,200,432
28617,200,437
28618,200,440
28619,200,445
28620,200,447
28621,200,451
28622,200,458
28623,200,462
28624,200,462
28625,200,466
28626,200,466
28627,200,471
28628,200,469
28629,200,469
28630,200,471
28631,200,473
28632,200,474
28633,200,478
28634,200,481
28635,200,487
28636,200,492
28637,200,491
28638,200,495
28639,200,496
28640,200,496
28641,200,497
28642,200,498
28643,200,500
28644,200,502
28645,200,505
28646,200,508
28647,200,509
28648,200,509
28649,200,506
28650,200,502
28651,200,495
28652,200,493
28653,200,492
28654,200,487
28655,200,484
28656,200,479
28657,200,475
28658,200,475
28659,200,472
28660,200,470
28661,200,468
28662,200,469
28663,200,464
28664,200,468
28665,200,471
28666,200,473
28667,200,475
28668,200,480
28669,200,487
28670,200,486
28671,200,488
28672,200,489
28673,200,487
28674,200,489
28675,200,494
28676,200,490
28677,200,492
28678,200,492
28679,200,491
28680,200,490
28681,200,491
28682,200,496
28683,200,495
28684,200,496
28685,200,497
28686,200,499
28687,200,502
28688,200,503
28689,200,505
28690,200,502
28691,200,506
28692,200,507
28693,200,509
28694,200,516
28695,200,510
28696,200,510
28697,200,509
28698,200,498
28699,200,497
28700,200,487
28701,200,485
28702,200,478
28703,200,475
28704,200,470
28705,200,467
28706,200,464
28707,200,461
28708,200,458
28709,200,456
28710,200,458
28711,200,457
28712,200,459
28713,200,461
28714,200,466
28715,200,477
28716,200,483
28717,200,488
28718,200,495
28719,200,493
28720,200,496
28721,200,500
28722,200,497
28723,200,492
28724,200,491
28725,200,487
28726,200,490
28727,200,485
28728,200,488
28729,200,486
28730,200,490
28731,200,487
28732,200,489
28733,200,491
28734,200,493
28735,200,498
28736,200,505
28737,200,506
28738,200,508
28739,200,514
28740,200,522
28741,200,525
28742,200,534
28743,200,531
28744,200,532
28745,200,538
28746,200,535
28747,200,537
28748,200,543
28749,200,544
28750,200,547
28751,200,543
28752,200,549
28753,200,550
28754,200,557
28755,200,555
28756,200,561
28757,200,565
28758,200,570
28759,200,576
28760,200,575
28761,200,579
28762,200,588
28763,200,589
28764,200,595
28765,200,596
28766,200,608
28767,200,609
28768,200,609
28769,200,612
28770,200,621
28771,200,620
28772,200,617
28773,200,620
28774,200,621
28775,200,624
28776,200,624
28777,200,630
28778,200,628
28779,200,631
28780,200,630
28781,200,635
28782,200,641
28783,200,650
28784,200,650
28785,200,649
28786,200,650
28787,200,659
28788,200,663
28789,200,665
28790,200,672
28791,200,668
28792,200,668
28793,200,662
28794,200,654
28795,200,653
28796,200,643
28797,200,635
28798,200,624
28799,200,621
28800,200,615
28801,200,612
28802,200,609
28803,200,604
28804,200,601
28805,200,597
28806,200,602
28807,200,606
28808,200,609
28809,200,614
28810,200,623
28811,200,623
28812,200,631
28813,200,639
28814,200,648
28815,200,657
28816,200,654
28817,200,644
28818,200,645
28819,200,628
28820,200,621
28821,200,622
28822,200,612
28823,200,607
28824,200,599
28825,200,600
28826,200,596
28827,200,592
28828,200,592
28829,200,591
28830,200,591
28831,200,596
28832,200,596
28833,200,598
28834,200,607
28835,200,620
28836,200,621
28837,200,643
28838,200,645
28839,200,653
28840,200,654
28841,200,656
28842,200,650
28843,200,647
28844,200,638
28845,200,636
28846,200,626
28847,200,622
28848,200,619
28849,200,622
28850,200,622
28851,200,623
28852,200,618
28853,200,617
28854,200,622
28855,200,631
28856,200,632
28857,200,632
28858,200,643
28859,200,645
28860,200,655
28861,200,665
28862,200,667
28863,200,677
28864,200,668
28865,200,674
28866,200,674
28867,200,663
28868,200,654
28869,200,641
28870,200,633
28871,200,627
28872,200,618
28873,200,618
